encuesta_id,cliente_id,canal_id,fecha_id,score_nps,categoria,comentario,producto,fecha_envio
1810,397,1,20250614,10,Promotor,Mejorar tiempos,Nómina,2025-06-14T08:10:00
1811,154,4,20250630,9,Promotor,Necesito más sucursales,Nómina,2025-06-30T10:08:00
1812,492,1,20250626,10,Promotor,Tardaron mucho,Préstamo personal,2025-06-26T10:51:00
1813,203,1,20250615,10,Promotor,Muy buena atención,Tarjeta crédito,2025-06-15T11:56:00
1814,158,1,20250610,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-10T14:05:00
1815,351,2,20250605,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-06-05T15:10:00
1816,242,2,20250604,10,Promotor,Mejorar tiempos,Tarjeta crédito,2025-06-04T15:42:00
1817,238,3,20250627,10,Promotor,Tardaron mucho,CDT,2025-06-27T10:20:00
1818,396,1,20250613,9,Promotor,Sin comentario,CDT,2025-06-13T17:25:00
1819,251,2,20250612,9,Promotor,Muy buena atención,Tarjeta crédito,2025-06-12T17:11:00
1820,186,1,20250612,9,Promotor,Muy buena atención,Nómina,2025-06-12T17:48:00
1821,40,2,20250630,10,Promotor,Excelente app,CDT,2025-06-30T11:02:00
1822,223,1,20250610,9,Promotor,Mejorar tiempos,Tarjeta crédito,2025-06-10T14:09:00
1823,199,3,20250610,10,Promotor,Perfecto,Cuenta corriente,2025-06-10T12:26:00
1824,204,3,20250606,9,Promotor,Tardaron mucho,CDT,2025-06-06T09:22:00
1825,442,2,20250621,9,Promotor,Muy buena atención,Tarjeta crédito,2025-06-21T13:08:00
1826,233,1,20250622,10,Promotor,Mejorar tiempos,CDT,2025-06-22T08:19:00
1827,380,2,20250609,10,Promotor,Perfecto,Nómina,2025-06-09T13:49:00
1828,172,3,20250623,10,Promotor,Muy fácil de usar,Cuenta corriente,2025-06-23T10:27:00
1829,346,1,20250628,10,Promotor,Muy buena atención,Préstamo personal,2025-06-28T17:16:00
1830,417,2,20250617,9,Promotor,Perfecto,CDT,2025-06-17T08:29:00
1831,63,4,20250602,10,Promotor,Perfecto,Préstamo personal,2025-06-02T08:56:00
1832,218,1,20250609,10,Promotor,Sin comentario,Cuenta corriente,2025-06-09T16:17:00
1833,183,2,20250610,9,Promotor,Perfecto,Préstamo personal,2025-06-10T12:40:00
1834,58,1,20250620,9,Promotor,Muy buena atención,Nómina,2025-06-20T14:15:00
1835,274,1,20250603,9,Promotor,Excelente app,CDT,2025-06-03T14:57:00
1836,498,2,20250612,10,Promotor,Necesito más sucursales,Nómina,2025-06-12T17:29:00
1837,168,1,20250603,9,Promotor,Excelente app,Nómina,2025-06-03T18:51:00
1838,263,4,20250613,9,Promotor,Tardaron mucho,Préstamo personal,2025-06-13T18:47:00
1839,206,1,20250614,10,Promotor,Sin comentario,Cuenta corriente,2025-06-14T14:07:00
1840,134,4,20250619,9,Promotor,Necesito más sucursales,Cuenta corriente,2025-06-19T13:36:00
1841,390,4,20250607,10,Promotor,Sin comentario,Tarjeta crédito,2025-06-07T12:32:00
1842,205,4,20250620,9,Promotor,Sin comentario,Préstamo personal,2025-06-20T08:26:00
1843,401,2,20250601,9,Promotor,Excelente app,Préstamo personal,2025-06-01T12:29:00
1844,114,1,20250604,10,Promotor,Muy fácil de usar,Tarjeta crédito,2025-06-04T09:39:00
1845,365,2,20250624,10,Promotor,Perfecto,Nómina,2025-06-24T14:40:00
1846,200,2,20250618,10,Promotor,Muy buena atención,Préstamo personal,2025-06-18T13:20:00
1847,228,1,20250627,10,Promotor,Perfecto,Tarjeta crédito,2025-06-27T16:44:00
1848,200,1,20250622,9,Promotor,Muy buena atención,Nómina,2025-06-22T09:40:00
1849,177,1,20250618,10,Promotor,Muy fácil de usar,Préstamo personal,2025-06-18T12:48:00
1850,346,2,20250615,10,Promotor,Excelente app,Nómina,2025-06-15T17:10:00
1851,221,2,20250619,10,Promotor,Muy buena atención,Préstamo personal,2025-06-19T16:47:00
1852,193,4,20250608,10,Promotor,Excelente app,CDT,2025-06-08T17:54:00
1853,203,1,20250604,9,Promotor,Tardaron mucho,Nómina,2025-06-04T12:11:00
1854,399,4,20250625,9,Promotor,Mejorar tiempos,Nómina,2025-06-25T14:22:00
1855,462,2,20250614,9,Promotor,Muy fácil de usar,Préstamo personal,2025-06-14T18:06:00
1856,275,2,20250617,10,Promotor,Necesito más sucursales,CDT,2025-06-17T15:48:00
1857,423,4,20250610,10,Promotor,Excelente app,Tarjeta crédito,2025-06-10T14:18:00
1858,425,1,20250618,9,Promotor,Perfecto,Tarjeta crédito,2025-06-18T18:58:00
1859,298,2,20250613,9,Promotor,Mejorar tiempos,CDT,2025-06-13T11:40:00
1860,115,1,20250620,9,Promotor,Tardaron mucho,Nómina,2025-06-20T17:46:00
1861,167,2,20250601,10,Promotor,Excelente app,Nómina,2025-06-01T18:30:00
1862,12,3,20250612,9,Promotor,Mejorar tiempos,Nómina,2025-06-12T16:55:00
1863,468,1,20250628,9,Promotor,Muy fácil de usar,Tarjeta crédito,2025-06-28T10:30:00
1864,68,1,20250611,9,Promotor,Muy buena atención,Tarjeta crédito,2025-06-11T17:29:00
1865,351,2,20250608,10,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-08T15:32:00
1866,310,3,20250626,9,Promotor,Excelente app,Tarjeta crédito,2025-06-26T15:46:00
1867,384,1,20250601,9,Promotor,Mejorar tiempos,Nómina,2025-06-01T15:55:00
1868,401,2,20250603,10,Promotor,Sin comentario,Nómina,2025-06-03T09:45:00
1869,247,3,20250615,9,Promotor,Muy buena atención,Préstamo personal,2025-06-15T14:53:00
1870,205,3,20250612,9,Promotor,Perfecto,CDT,2025-06-12T09:06:00
1871,135,3,20250628,9,Promotor,Tardaron mucho,Tarjeta crédito,2025-06-28T13:26:00
1872,468,1,20250605,10,Promotor,Perfecto,Tarjeta crédito,2025-06-05T12:06:00
1873,356,1,20250621,10,Promotor,Perfecto,Tarjeta crédito,2025-06-21T12:21:00
1874,228,1,20250623,10,Promotor,Perfecto,Préstamo personal,2025-06-23T17:17:00
1875,72,1,20250625,9,Promotor,Sin comentario,Cuenta corriente,2025-06-25T11:56:00
1876,186,3,20250619,10,Promotor,Sin comentario,Tarjeta crédito,2025-06-19T17:40:00
1877,366,2,20250616,10,Promotor,Sin comentario,Tarjeta crédito,2025-06-16T10:09:00
1878,197,1,20250628,10,Promotor,Necesito más sucursales,Cuenta corriente,2025-06-28T11:37:00
1879,300,1,20250605,10,Promotor,Muy fácil de usar,Nómina,2025-06-05T16:25:00
1880,461,1,20250620,10,Promotor,Muy fácil de usar,Tarjeta crédito,2025-06-20T17:54:00
1881,192,1,20250617,10,Promotor,Perfecto,Tarjeta crédito,2025-06-17T16:30:00
1882,460,1,20250616,9,Promotor,Tardaron mucho,Préstamo personal,2025-06-16T11:19:00
1883,77,1,20250608,9,Promotor,Tardaron mucho,Tarjeta crédito,2025-06-08T13:31:00
1884,468,2,20250619,10,Promotor,Muy buena atención,Nómina,2025-06-19T11:47:00
1885,341,1,20250612,9,Promotor,Tardaron mucho,Préstamo personal,2025-06-12T16:04:00
1886,493,2,20250618,10,Promotor,Tardaron mucho,Cuenta corriente,2025-06-18T15:36:00
1887,132,3,20250608,9,Promotor,Excelente app,Tarjeta crédito,2025-06-08T11:44:00
1888,21,4,20250606,10,Promotor,Sin comentario,Nómina,2025-06-06T12:05:00
1889,426,4,20250624,9,Promotor,Excelente app,Nómina,2025-06-24T12:03:00
1890,125,2,20250608,9,Promotor,Perfecto,CDT,2025-06-08T09:34:00
1891,405,2,20250611,9,Promotor,Necesito más sucursales,CDT,2025-06-11T09:28:00
1892,102,1,20250616,9,Promotor,Necesito más sucursales,Nómina,2025-06-16T15:19:00
1893,221,4,20250619,9,Promotor,Tardaron mucho,CDT,2025-06-19T18:12:00
1894,129,3,20250601,10,Promotor,Sin comentario,CDT,2025-06-01T18:11:00
1895,248,2,20250617,10,Promotor,Sin comentario,Préstamo personal,2025-06-17T16:15:00
1896,348,2,20250609,10,Promotor,Sin comentario,CDT,2025-06-09T09:48:00
1897,4,1,20250616,9,Promotor,Perfecto,CDT,2025-06-16T10:11:00
1898,222,3,20250625,9,Promotor,Tardaron mucho,CDT,2025-06-25T13:40:00
1899,399,1,20250607,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-07T12:32:00
1900,393,2,20250611,10,Promotor,Tardaron mucho,Préstamo personal,2025-06-11T17:13:00
1901,81,1,20250611,9,Promotor,Mejorar tiempos,Tarjeta crédito,2025-06-11T10:39:00
1902,490,2,20250611,9,Promotor,Perfecto,Nómina,2025-06-11T14:49:00
1903,478,1,20250608,10,Promotor,Sin comentario,Préstamo personal,2025-06-08T10:19:00
1904,182,3,20250624,10,Promotor,Muy fácil de usar,CDT,2025-06-24T12:27:00
1905,214,1,20250625,10,Promotor,Mejorar tiempos,Cuenta corriente,2025-06-25T14:22:00
1906,393,1,20250615,9,Promotor,Necesito más sucursales,Tarjeta crédito,2025-06-15T18:45:00
1907,427,1,20250610,10,Promotor,Muy fácil de usar,CDT,2025-06-10T14:20:00
1908,111,2,20250626,9,Promotor,Perfecto,Préstamo personal,2025-06-26T09:04:00
1909,167,3,20250606,9,Promotor,Perfecto,Cuenta corriente,2025-06-06T18:24:00
1910,144,4,20250608,10,Promotor,Mejorar tiempos,Cuenta corriente,2025-06-08T09:03:00
1911,276,1,20250609,10,Promotor,Sin comentario,Cuenta corriente,2025-06-09T15:08:00
1912,397,3,20250611,9,Promotor,Excelente app,Tarjeta crédito,2025-06-11T17:19:00
1913,46,2,20250618,9,Promotor,Muy fácil de usar,Nómina,2025-06-18T16:48:00
1914,272,3,20250618,10,Promotor,Muy buena atención,Tarjeta crédito,2025-06-18T09:55:00
1915,185,4,20250628,10,Promotor,Perfecto,Tarjeta crédito,2025-06-28T10:20:00
1916,236,1,20250608,10,Promotor,Necesito más sucursales,Préstamo personal,2025-06-08T12:38:00
1917,62,2,20250605,9,Promotor,Mejorar tiempos,CDT,2025-06-05T15:51:00
1918,271,1,20250627,9,Promotor,Muy fácil de usar,Cuenta corriente,2025-06-27T17:27:00
1919,448,3,20250617,9,Promotor,Perfecto,Préstamo personal,2025-06-17T17:21:00
1920,39,2,20250624,9,Promotor,Tardaron mucho,Nómina,2025-06-24T10:51:00
1921,473,2,20250619,9,Promotor,Necesito más sucursales,Cuenta corriente,2025-06-19T18:27:00
1922,232,4,20250615,10,Promotor,Excelente app,Préstamo personal,2025-06-15T09:11:00
1923,271,3,20250615,10,Promotor,Mejorar tiempos,Cuenta corriente,2025-06-15T14:36:00
1924,320,3,20250601,10,Promotor,Muy buena atención,Cuenta corriente,2025-06-01T11:20:00
1925,133,4,20250605,10,Promotor,Muy fácil de usar,Nómina,2025-06-05T15:41:00
1926,421,2,20250625,9,Promotor,Muy fácil de usar,Nómina,2025-06-25T10:12:00
1927,158,1,20250607,9,Promotor,Muy buena atención,Nómina,2025-06-07T17:54:00
1928,66,2,20250625,9,Promotor,Tardaron mucho,Préstamo personal,2025-06-25T13:59:00
1929,107,1,20250622,9,Promotor,Excelente app,CDT,2025-06-22T12:14:00
1930,182,1,20250625,9,Promotor,Perfecto,Cuenta corriente,2025-06-25T14:01:00
1931,381,4,20250628,8,Pasivo,Necesito más sucursales,CDT,2025-06-28T08:28:00
1932,102,1,20250613,8,Pasivo,Mejorar tiempos,Nómina,2025-06-13T09:05:00
1933,468,2,20250617,7,Pasivo,Tardaron mucho,Tarjeta crédito,2025-06-17T11:07:00
1934,310,1,20250624,8,Pasivo,Muy fácil de usar,CDT,2025-06-24T11:13:00
1935,260,1,20250626,7,Pasivo,Sin comentario,Nómina,2025-06-26T09:29:00
1936,195,3,20250601,7,Pasivo,Mejorar tiempos,Cuenta corriente,2025-06-01T13:23:00
1937,34,2,20250627,8,Pasivo,Sin comentario,Tarjeta crédito,2025-06-27T09:41:00
1938,242,1,20250629,8,Pasivo,Sin comentario,Préstamo personal,2025-06-29T08:09:00
1939,290,1,20250606,7,Pasivo,Excelente app,Tarjeta crédito,2025-06-06T15:48:00
1940,306,3,20250602,7,Pasivo,Sin comentario,Préstamo personal,2025-06-02T17:26:00
1941,89,1,20250614,7,Pasivo,Excelente app,Tarjeta crédito,2025-06-14T13:56:00
1942,84,1,20250626,7,Pasivo,Necesito más sucursales,Préstamo personal,2025-06-26T14:40:00
1943,431,1,20250630,8,Pasivo,Muy fácil de usar,Cuenta corriente,2025-06-30T08:21:00
1944,241,1,20250629,7,Pasivo,Excelente app,CDT,2025-06-29T08:34:00
1945,307,3,20250625,8,Pasivo,Excelente app,Tarjeta crédito,2025-06-25T09:00:00
1946,115,1,20250629,8,Pasivo,Tardaron mucho,Cuenta corriente,2025-06-29T15:29:00
1947,460,2,20250628,8,Pasivo,Excelente app,Nómina,2025-06-28T18:00:00
1948,241,4,20250616,8,Pasivo,Sin comentario,Tarjeta crédito,2025-06-16T13:42:00
1949,343,3,20250620,8,Pasivo,Perfecto,CDT,2025-06-20T17:12:00
1950,264,1,20250608,7,Pasivo,Excelente app,Tarjeta crédito,2025-06-08T18:05:00
1951,207,1,20250623,7,Pasivo,Tardaron mucho,Tarjeta crédito,2025-06-23T11:16:00
1952,338,1,20250624,7,Pasivo,Perfecto,Nómina,2025-06-24T16:33:00
1953,461,1,20250625,8,Pasivo,Mejorar tiempos,Préstamo personal,2025-06-25T18:09:00
1954,464,3,20250624,7,Pasivo,Muy buena atención,Tarjeta crédito,2025-06-24T10:00:00
1955,18,3,20250621,7,Pasivo,Necesito más sucursales,Tarjeta crédito,2025-06-21T14:20:00
1956,247,2,20250619,7,Pasivo,Muy fácil de usar,Tarjeta crédito,2025-06-19T18:55:00
1957,110,2,20250615,8,Pasivo,Sin comentario,Nómina,2025-06-15T15:07:00
1958,394,2,20250621,8,Pasivo,Muy fácil de usar,Préstamo personal,2025-06-21T10:16:00
1959,447,2,20250626,8,Pasivo,Perfecto,Cuenta corriente,2025-06-26T18:54:00
1960,266,1,20250625,8,Pasivo,Muy fácil de usar,CDT,2025-06-25T18:01:00
1961,117,4,20250604,7,Pasivo,Tardaron mucho,Cuenta corriente,2025-06-04T16:45:00
1962,448,1,20250605,8,Pasivo,Perfecto,CDT,2025-06-05T16:05:00
1963,420,4,20250613,7,Pasivo,Necesito más sucursales,Tarjeta crédito,2025-06-13T18:14:00
1964,376,3,20250607,7,Pasivo,Excelente app,Nómina,2025-06-07T16:33:00
1965,273,1,20250626,7,Pasivo,Necesito más sucursales,Nómina,2025-06-26T10:23:00
1966,349,1,20250604,1,Detractor,Necesito más sucursales,Tarjeta crédito,2025-06-04T16:39:00
1967,104,1,20250628,3,Detractor,Mejorar tiempos,Préstamo personal,2025-06-28T14:57:00
1968,458,2,20250614,4,Detractor,Muy fácil de usar,Tarjeta crédito,2025-06-14T12:00:00
1969,363,2,20250609,0,Detractor,Sin comentario,Tarjeta crédito,2025-06-09T17:38:00
1970,387,2,20250602,0,Detractor,Excelente app,CDT,2025-06-02T10:48:00
1971,201,3,20250608,6,Detractor,Mejorar tiempos,CDT,2025-06-08T17:12:00
1972,180,1,20250627,1,Detractor,Sin comentario,Tarjeta crédito,2025-06-27T14:07:00
1973,300,4,20250624,5,Detractor,Excelente app,Tarjeta crédito,2025-06-24T15:09:00
1974,390,1,20250609,5,Detractor,Tardaron mucho,Nómina,2025-06-09T12:33:00
1975,322,2,20250625,0,Detractor,Necesito más sucursales,CDT,2025-06-25T12:52:00
1976,381,2,20250618,0,Detractor,Excelente app,Cuenta corriente,2025-06-18T13:56:00
1977,196,3,20250602,2,Detractor,Sin comentario,Cuenta corriente,2025-06-02T18:29:00
1978,87,4,20250619,3,Detractor,Perfecto,Préstamo personal,2025-06-19T11:33:00
1979,375,2,20250603,0,Detractor,Muy fácil de usar,Tarjeta crédito,2025-06-03T18:31:00
1980,494,2,20250623,6,Detractor,Muy buena atención,Cuenta corriente,2025-06-23T12:53:00
1981,142,4,20250624,5,Detractor,Muy fácil de usar,CDT,2025-06-24T18:53:00
1982,43,1,20250612,2,Detractor,Perfecto,Tarjeta crédito,2025-06-12T17:31:00
1983,223,2,20250619,1,Detractor,Tardaron mucho,CDT,2025-06-19T16:38:00
1984,193,2,20250619,6,Detractor,Mejorar tiempos,Cuenta corriente,2025-06-19T17:06:00
1985,407,2,20250627,4,Detractor,Tardaron mucho,Nómina,2025-06-27T09:07:00
1986,185,2,20250608,6,Detractor,Mejorar tiempos,CDT,2025-06-08T08:22:00
1987,226,4,20250626,5,Detractor,Muy buena atención,CDT,2025-06-26T18:47:00
1988,343,4,20250614,6,Detractor,Necesito más sucursales,Nómina,2025-06-14T10:01:00
1989,51,1,20250611,5,Detractor,Mejorar tiempos,Cuenta corriente,2025-06-11T15:54:00
1990,420,3,20250612,2,Detractor,Muy fácil de usar,Tarjeta crédito,2025-06-12T12:28:00
1991,167,2,20250602,6,Detractor,Sin comentario,Tarjeta crédito,2025-06-02T11:35:00
1992,281,2,20250628,6,Detractor,Mejorar tiempos,Préstamo personal,2025-06-28T10:54:00
1993,46,1,20250628,3,Detractor,Necesito más sucursales,Préstamo personal,2025-06-28T12:06:00
1994,328,2,20250603,5,Detractor,Perfecto,Tarjeta crédito,2025-06-03T14:12:00
1995,363,2,20250628,2,Detractor,Muy fácil de usar,CDT,2025-06-28T13:48:00
1996,166,1,20250606,1,Detractor,Necesito más sucursales,Nómina,2025-06-06T12:58:00
1997,329,2,20250623,4,Detractor,Excelente app,CDT,2025-06-23T17:44:00
1998,48,1,20250607,0,Detractor,Mejorar tiempos,Préstamo personal,2025-06-07T10:45:00
